idViaje,horaSalida,idParada,seqParada
1801212024-03-19,13:06:00,11210,15
1611112024-03-19,19:08:00,11210,2
1602712024-04-08,21:09:00,11210,12
1602712024-04-01,21:09:00,11210,12
1602712024-03-19,21:09:00,11210,12
1601922024-05-06,10:03:00,11210,3
1601922024-04-29,10:03:00,11210,3
1601922024-04-22,10:03:00,11210,3
1601922024-04-01,10:03:00,11210,3
1601922024-03-25,10:03:00,11210,3
1601922024-03-19,10:03:00,11210,3
1601912024-05-06,10:03:00,11210,6
1601912024-04-29,10:03:00,11210,6
1601912024-04-22,10:03:00,11210,6
1601912024-04-01,10:03:00,11210,6
1601912024-03-25,10:03:00,11210,6
1601912024-03-19,10:03:00,11210,6
1601712024-04-08,20:58:00,11210,7
1601712024-04-01,20:58:00,11210,7
1601712024-03-25,20:58:00,11210,7
1601712024-03-19,20:58:00,11210,7
1601512024-03-19,17:40:00,11210,7
1601112024-03-19,19:08:00,11210,2
1600422024-03-19,21:51:00,11210,13
1600412024-04-01,21:51:00,11210,13
1600412024-03-19,21:51:00,11210,13
1600112024-03-19,9:05:00,11210,6
1600012024-05-06,8:07:00,11210,23
1600012024-04-29,8:07:00,11210,23
1600012024-04-08,7:45:00,11210,23
1600012024-04-01,8:07:00,11210,23
1600012024-03-25,8:07:00,11210,23
1600012024-03-19,8:07:00,11210,23
1807112024-03-19,9:38:00,11212,23
1806322024-03-19,18:22:00,11212,24
1806312024-03-19,18:25:00,11212,21
1806122024-03-19,14:57:00,11212,15
1806112024-03-28,14:57:00,11212,15
1806112024-03-19,15:05:00,11212,15
1802912024-03-19,15:39:00,11212,7
1801412024-03-19,15:41:00,11212,14
1801222024-03-19,12:51:00,11212,14
1801212024-03-19,12:59:00,11212,14
1611112024-03-19,19:15:00,11212,3
1602712024-04-08,21:03:00,11212,11
1602712024-04-01,21:03:00,11212,11
1602712024-03-19,21:03:00,11212,11
1601922024-05-06,10:10:00,11212,4
1601922024-04-29,10:10:00,11212,4
1601922024-04-22,10:10:00,11212,4
1601922024-04-01,10:10:00,11212,4
1601922024-03-25,10:10:00,11212,4
1601922024-03-19,10:10:00,11212,4
1601912024-05-06,10:10:00,11212,7
1601912024-04-29,10:10:00,11212,7
1601912024-04-22,10:10:00,11212,7
1601912024-04-01,10:10:00,11212,7
1601912024-03-25,10:10:00,11212,7
1601912024-03-19,10:10:00,11212,7
1601712024-04-08,20:51:00,11212,6
1601712024-04-01,20:51:00,11212,6
1601712024-03-25,20:51:00,11212,6
1601712024-03-19,20:51:00,11212,6
1601512024-03-19,17:33:00,11212,6
1601112024-03-19,19:15:00,11212,3
1600422024-03-19,21:44:00,11212,12
1600412024-04-01,21:44:00,11212,12
1600412024-03-19,21:44:00,11212,12
1600112024-03-19,9:12:00,11212,7
1600012024-05-06,7:59:00,11212,22
1600012024-04-29,7:59:00,11212,22
1600012024-04-08,7:37:00,11212,22
1600012024-04-01,7:59:00,11212,22
1600012024-03-25,7:59:00,11212,22
1600012024-03-19,7:59:00,11212,22
1807112024-03-19,9:32:00,11213,22
1806322024-03-19,18:27:00,11213,25
1806312024-03-19,18:30:00,11213,22
1806122024-03-19,15:02:00,11213,16
1806112024-03-28,15:02:00,11213,16
1806112024-03-19,15:10:00,11213,16
1802912024-03-19,15:44:00,11213,8
1801412024-03-19,15:36:00,11213,13
1801222024-03-19,12:46:00,11213,13
1801212024-03-19,12:54:00,11213,13
1611112024-03-19,19:20:00,11213,4
1602712024-04-08,20:58:00,11213,10
1602712024-04-01,20:58:00,11213,10
1602712024-03-19,20:58:00,11213,10
1601922024-05-06,10:15:00,11213,5
1601922024-04-29,10:15:00,11213,5
1601922024-04-22,10:15:00,11213,5
1601922024-04-01,10:15:00,11213,5
1601922024-03-25,10:15:00,11213,5
1601922024-03-19,10:15:00,11213,5
1601912024-05-06,10:15:00,11213,8
1601912024-04-29,10:15:00,11213,8
1601912024-04-22,10:15:00,11213,8
1601912024-04-01,10:15:00,11213,8
1601912024-03-25,10:15:00,11213,8
1601912024-03-19,10:15:00,11213,8
1601712024-04-08,20:46:00,11213,5
1601712024-04-01,20:46:00,11213,5
1601712024-03-25,20:46:00,11213,5
1601712024-03-19,20:46:00,11213,5
1601512024-03-19,17:28:00,11213,5
1601112024-03-19,19:20:00,11213,4
1600422024-03-19,21:39:00,11213,11
1600412024-04-01,21:39:00,11213,11
1600412024-03-19,21:39:00,11213,11
1600112024-03-19,9:17:00,11213,8
1600012024-05-06,7:52:00,11213,21
1600012024-04-29,7:52:00,11213,21
1600012024-04-08,7:31:00,11213,21
1600012024-04-01,7:52:00,11213,21
1600012024-03-25,7:52:00,11213,21
1600012024-03-19,7:52:00,11213,21
1806322024-03-19,18:36:00,11300,26
1806312024-03-19,18:38:00,11300,23
1806122024-03-19,15:11:00,11300,17
1806112024-03-28,15:11:00,11300,17
1806112024-03-19,15:19:00,11300,17
1801412024-03-19,15:27:00,11300,12
1801222024-03-19,12:37:00,11300,12
1801212024-03-19,12:45:00,11300,12
1600422024-03-19,21:31:00,11300,10
1600412024-04-01,21:31:00,11300,10
1600412024-03-19,21:31:00,11300,10
1600112024-03-19,9:26:00,11300,9
1600012024-05-06,7:44:00,11300,20
1600012024-04-29,7:44:00,11300,20
1600012024-04-08,7:23:00,11300,20
1600012024-04-01,7:44:00,11300,20
1600012024-03-25,7:44:00,11300,20
1600012024-03-19,7:44:00,11300,20
0053322024-03-19,8:30:00,11300,3
0053312024-03-19,8:30:00,11300,3
0053022024-03-19,19:59:00,11300,9
0053012024-03-19,19:59:00,11300,9
0028212024-03-19,17:06:00,11300,2
0028112024-03-19,13:20:00,11300,3
1600012024-05-06,7:23:00,11305,19
1600012024-04-29,7:23:00,11305,19
1600012024-04-08,7:04:00,11305,19
1600012024-04-01,7:23:00,11305,19
1600012024-03-25,7:23:00,11305,19
1600012024-03-19,7:23:00,11305,19
1806322024-03-19,18:58:00,11306,27
1806312024-03-19,18:58:00,11306,24
1806122024-03-19,15:32:00,11306,18
1806112024-03-28,15:32:00,11306,18
1806112024-03-19,15:40:00,11306,18
1801412024-03-19,15:06:00,11306,11
1801222024-03-19,12:16:00,11306,11
1801212024-03-19,12:24:00,11306,11
1600422024-03-19,21:08:00,11306,9
1600412024-04-01,21:08:00,11306,9
1600412024-03-19,21:08:00,11306,9
1600112024-03-19,9:47:00,11306,10
1600012024-05-06,7:18:00,11306,18
1600012024-04-29,7:18:00,11306,18
1600012024-04-08,6:59:00,11306,18
1600012024-04-01,7:18:00,11306,18
1600012024-03-25,7:18:00,11306,18
1600012024-03-19,7:18:00,11306,18
1806322024-03-19,19:02:00,11400,28
1806312024-03-19,19:02:00,11400,25
1806122024-03-19,15:37:00,11400,19
1806112024-03-28,15:37:00,11400,19
1806112024-03-19,15:45:00,11400,19
1801412024-03-19,15:01:00,11400,10
1801222024-03-19,12:11:00,11400,10
1801212024-03-19,12:19:00,11400,10
1600422024-03-19,21:04:00,11400,8
1600412024-04-01,21:04:00,11400,8
1600412024-03-19,21:04:00,11400,8
1600112024-03-19,9:51:00,11400,11
1600012024-05-06,7:13:00,11400,17
1600012024-04-29,7:13:00,11400,17
1600012024-04-08,6:56:00,11400,17
1600012024-04-01,7:13:00,11400,17
1600012024-03-25,7:13:00,11400,17
1600012024-03-19,7:13:00,11400,17
0446612024-04-07,17:54:00,11400,3
0446612024-03-19,17:54:00,11400,3
0438612024-03-28,9:10:00,11400,4
0428612024-04-08,9:52:00,11400,4
0425712024-04-08,18:50:00,11400,6
0425712024-03-30,18:40:00,11400,6
0425712024-03-28,18:40:00,11400,6
0425712024-03-19,18:40:00,11400,6
0425622024-03-30,5:55:00,11400,3
0425622024-03-19,5:55:00,11400,3
0425612024-03-30,5:55:00,11400,3
0425612024-03-19,5:55:00,11400,3
0417622024-04-08,17:54:00,11400,4
0417622024-04-06,16:08:00,11400,4
0417622024-03-19,16:08:00,11400,4
0417612024-04-08,17:54:00,11400,4
0417612024-04-06,16:08:00,11400,4
0417612024-03-19,16:08:00,11400,4
0416732024-04-08,21:50:00,11400,3
0416732024-04-06,21:50:00,11400,3
0416732024-03-19,21:50:00,11400,3
0416712024-04-08,21:50:00,11400,7
0416712024-04-06,21:50:00,11400,7
0416712024-04-05,21:50:00,11400,7
0416712024-04-04,21:50:00,11400,7
0416712024-03-19,21:50:00,11400,7
0416612024-04-08,15:15:00,11400,3
0415712024-03-27,18:40:00,11400,6
0408712024-04-08,11:36:00,11400,7
0408712024-03-19,12:49:00,11400,7
0408622024-04-08,9:52:00,11400,4
0408622024-04-06,9:52:00,11400,4
0408622024-03-19,9:52:00,11400,4
0408612024-04-08,9:52:00,11400,4
0408612024-04-06,9:52:00,11400,4
0408612024-03-19,9:52:00,11400,4
0405622024-04-08,7:15:00,11400,4
0405612024-04-08,7:15:00,11400,4
0053322024-03-19,8:03:00,11400,2
0053312024-03-19,8:03:00,11400,2
0053022024-03-19,20:25:00,11400,10
0053012024-03-19,20:25:00,11400,10
0028212024-03-19,17:35:00,11400,3
0028112024-03-19,12:50:00,11400,2
1600012024-05-06,7:05:00,11402,16
1600012024-04-29,7:05:00,11402,16
1600012024-04-08,6:49:00,11402,16
1600012024-04-01,7:05:00,11402,16
1600012024-03-25,7:05:00,11402,16
1600012024-03-19,7:05:00,11402,16
1806322024-03-19,19:16:00,11404,29
1806312024-03-19,19:16:00,11404,26
1806122024-03-19,15:52:00,11404,20
1806112024-03-28,15:52:00,11404,20
1806112024-03-19,16:00:00,11404,20
1801412024-03-19,14:46:00,11404,9
1801222024-03-19,11:56:00,11404,9
1801212024-03-19,12:04:00,11404,9
1600422024-03-19,20:49:00,11404,7
1600412024-04-01,20:49:00,11404,7
1600412024-03-19,20:49:00,11404,7
1600112024-03-19,10:05:00,11404,12
1600012024-05-06,6:58:00,11404,15
1600012024-04-29,6:58:00,11404,15
1600012024-04-08,6:43:00,11404,15
1600012024-04-01,6:58:00,11404,15
1600012024-03-25,6:58:00,11404,15
1600012024-03-19,6:58:00,11404,15
1806322024-03-19,19:19:00,11405,30
1806312024-03-19,19:19:00,11405,27
1806122024-03-19,15:55:00,11405,21
1806112024-03-28,15:55:00,11405,21
1806112024-03-19,16:03:00,11405,21
1801412024-03-19,14:43:00,11405,8
1801222024-03-19,11:53:00,11405,8
1801212024-03-19,12:01:00,11405,8
1600422024-03-19,20:46:00,11405,6
1600412024-04-01,20:46:00,11405,6
1600412024-03-19,20:46:00,11405,6
1600112024-03-19,10:08:00,11405,13
1600012024-05-06,6:56:00,11405,14
1600012024-04-29,6:56:00,11405,14
1600012024-04-08,6:41:00,11405,14
1600012024-04-01,6:56:00,11405,14
1600012024-03-25,6:56:00,11405,14
1600012024-03-19,6:56:00,11405,14
1806322024-03-19,19:32:00,11500,31
1806312024-03-19,19:32:00,11500,28
1806122024-03-19,16:07:00,11500,22
1806112024-03-28,16:07:00,11500,22
1806112024-03-19,16:15:00,11500,22
1801412024-03-19,14:31:00,11500,7
1801222024-03-19,11:41:00,11500,7
1801212024-03-19,11:49:00,11500,7
1600422024-03-19,20:33:00,11500,5
1600412024-04-01,20:33:00,11500,5
1600412024-03-19,20:33:00,11500,5
1600112024-03-19,10:20:00,11500,14
1600012024-05-06,6:44:00,11500,13
1600012024-04-29,6:44:00,11500,13
1600012024-04-08,6:29:00,11500,13
1600012024-04-01,6:44:00,11500,13
1600012024-03-25,6:44:00,11500,13
1600012024-03-19,6:44:00,11500,13
0438612024-03-28,8:42:00,11500,3
0428612024-04-08,9:24:00,11500,3
0425712024-04-08,19:21:00,11500,7
0425712024-03-30,19:11:00,11500,7
0425712024-03-28,19:11:00,11500,7
0425712024-03-19,19:11:00,11500,7
0425622024-03-30,5:27:00,11500,2
0425622024-03-19,5:27:00,11500,2
0425612024-03-30,5:27:00,11500,2
0425612024-03-19,5:27:00,11500,2
0417622024-04-08,17:25:00,11500,3
0417622024-04-06,15:39:00,11500,3
0417622024-03-19,15:39:00,11500,3
0417612024-04-08,17:25:00,11500,3
0417612024-04-06,15:39:00,11500,3
0417612024-03-19,15:39:00,11500,3
0416732024-04-08,22:18:00,11500,4
0416732024-04-06,22:18:00,11500,4
0416732024-03-19,22:18:00,11500,4
0416712024-04-08,22:18:00,11500,8
0416712024-04-06,22:18:00,11500,8
0416712024-04-05,22:18:00,11500,8
0416712024-04-04,22:18:00,11500,8
0416712024-03-19,22:18:00,11500,8
0415712024-03-27,19:11:00,11500,7
0408622024-04-08,9:24:00,11500,3
0408622024-04-06,9:24:00,11500,3
0408622024-03-19,9:24:00,11500,3
0408612024-04-08,9:24:00,11500,3
0408612024-04-06,9:24:00,11500,3
0408612024-03-19,9:24:00,11500,3
0405622024-04-08,6:44:00,11500,3
0405612024-04-08,6:44:00,11500,3
1600012024-05-06,6:42:00,11501,12
1600012024-04-29,6:42:00,11501,12
1600012024-04-08,6:28:00,11501,12
1600012024-04-01,6:42:00,11501,12
1600012024-03-25,6:42:00,11501,12
1600012024-03-19,6:42:00,11501,12
1806122024-03-19,16:13:00,11503,23
1806112024-03-28,16:13:00,11503,23
1806112024-03-19,16:21:00,11503,23
1801412024-03-19,14:24:00,11503,6
1801222024-03-19,11:34:00,11503,6
1801212024-03-19,11:42:00,11503,6
1600112024-03-19,10:27:00,11503,15
1600012024-05-06,6:37:00,11503,11
1600012024-04-29,6:37:00,11503,11
1600012024-04-08,6:23:00,11503,11
1600012024-04-01,6:37:00,11503,11
1600012024-03-25,6:37:00,11503,11
1600012024-03-19,6:37:00,11503,11
1806122024-03-19,16:18:00,11504,24
1806112024-03-28,16:18:00,11504,24
1806112024-03-19,16:26:00,11504,24
1801412024-03-19,14:19:00,11504,5
1801222024-03-19,11:29:00,11504,5
1801212024-03-19,11:37:00,11504,5
1600112024-03-19,10:32:00,11504,16
1600012024-05-06,6:33:00,11504,10
1600012024-04-29,6:33:00,11504,10
1600012024-04-08,6:20:00,11504,10
1600012024-04-01,6:33:00,11504,10
1600012024-03-25,6:33:00,11504,10
1600012024-03-19,6:33:00,11504,10
1806122024-03-19,16:26:00,11507,25
1806112024-03-28,16:26:00,11507,25
1806112024-03-19,16:34:00,11507,25
1801412024-03-19,14:12:00,11507,4
1801222024-03-19,11:22:00,11507,4
1801212024-03-19,11:30:00,11507,4
1600112024-03-19,10:40:00,11507,17
1600012024-05-06,6:25:00,11507,9
1600012024-04-29,6:25:00,11507,9
1600012024-04-08,6:13:00,11507,9
1600012024-04-01,6:25:00,11507,9
1600012024-03-25,6:25:00,11507,9
1600012024-03-19,6:25:00,11507,9
1806322024-03-19,20:10:00,11511,32
1806312024-03-19,20:10:00,11511,29
1806122024-03-19,17:08:00,11511,26
1806112024-03-28,17:08:00,11511,26
1806112024-03-19,17:08:00,11511,26
1801412024-03-19,14:04:00,11511,3
1801222024-03-19,11:14:00,11511,3
1801212024-03-19,11:22:00,11511,3
1600422024-03-19,20:12:00,11511,4
1600412024-04-01,20:12:00,11511,4
1600412024-03-19,20:12:00,11511,4
1600112024-03-19,11:10:00,11511,18
1600012024-05-06,6:18:00,11511,8
1600012024-04-29,6:18:00,11511,8
1600012024-04-08,6:06:00,11511,8
1600012024-04-01,6:18:00,11511,8
1600012024-03-25,6:18:00,11511,8
1600012024-03-19,6:18:00,11511,8
0446612024-04-07,17:05:00,11511,2
0446612024-03-19,17:05:00,11511,2
0438612024-03-28,8:20:00,11511,2
0428612024-04-08,9:02:00,11511,2
0425712024-04-08,20:10:00,11511,8
0425712024-03-30,20:10:00,11511,8
0425712024-03-28,20:10:00,11511,8
0425712024-03-19,20:10:00,11511,8
0425622024-03-30,5:05:00,11511,1
0425622024-03-19,5:05:00,11511,1
0425612024-03-30,5:05:00,11511,1
0425612024-03-19,5:05:00,11511,1
0417622024-04-08,17:00:00,11511,2
0417622024-04-06,15:17:00,11511,2
0417622024-03-19,15:17:00,11511,2
0417612024-04-08,17:00:00,11511,2
0417612024-04-06,15:17:00,11511,2
0417612024-03-19,15:17:00,11511,2
0416732024-04-08,22:42:00,11511,5
0416732024-04-06,22:42:00,11511,5
0416732024-03-19,22:42:00,11511,5
0416712024-04-08,22:42:00,11511,9
0416712024-04-06,22:42:00,11511,9
0416712024-04-05,22:42:00,11511,9
0416712024-04-04,22:42:00,11511,9
0416712024-03-19,22:42:00,11511,9
0416612024-04-08,14:20:00,11511,2
0415712024-03-27,20:10:00,11511,8
0408712024-04-08,12:41:00,11511,8
0408712024-03-19,14:06:00,11511,8
0408622024-04-08,9:02:00,11511,2
0408622024-04-06,9:02:00,11511,2
0408622024-03-19,9:02:00,11511,2
0408612024-04-08,9:02:00,11511,2
0408612024-04-06,9:02:00,11511,2
0408612024-03-19,9:02:00,11511,2
0405622024-04-08,6:20:00,11511,2
0405612024-04-08,6:20:00,11511,2
0053322024-03-19,7:10:00,11511,1
0053312024-03-19,7:10:00,11511,1
0053022024-03-19,21:16:00,11511,11
0053012024-03-19,21:16:00,11511,11
0028212024-03-19,18:31:00,11511,4
0028112024-03-19,11:58:00,11511,1
1600012024-05-06,6:15:00,11512,7
1600012024-04-29,6:15:00,11512,7
1600012024-04-08,6:02:00,11512,7
1600012024-04-01,6:15:00,11512,7
1600012024-03-25,6:15:00,11512,7
1600012024-03-19,6:15:00,11512,7
1600012024-05-06,6:13:00,11513,6
1600012024-04-29,6:13:00,11513,6
1600012024-04-08,6:00:00,11513,6
1600012024-04-01,6:13:00,11513,6
1600012024-03-25,6:13:00,11513,6
1600012024-03-19,6:13:00,11513,6
1600012024-05-06,6:09:00,11514,4
1600012024-04-29,6:09:00,11514,4
1600012024-04-08,5:57:00,11514,4
1600012024-04-01,6:09:00,11514,4
1600012024-03-25,6:09:00,11514,4
1600012024-03-19,6:09:00,11514,4
1806122024-03-19,17:17:00,11515,27
1806112024-03-28,17:17:00,11515,27
1806112024-03-19,17:17:00,11515,27
1600422024-03-19,19:31:00,11515,3
1600412024-04-01,19:31:00,11515,3
1600412024-03-19,19:31:00,11515,3
1600112024-03-19,11:19:00,11515,19
1600012024-05-06,6:06:00,11515,3
1600012024-04-29,6:06:00,11515,3
1600012024-04-08,5:55:00,11515,3
1600012024-04-01,6:06:00,11515,3
1600012024-03-25,6:06:00,11515,3
1600012024-03-19,6:06:00,11515,3
1806322024-03-19,20:21:00,11516,33
1806312024-03-19,20:21:00,11516,30
1806122024-03-19,17:20:00,11516,28
1806112024-03-28,17:20:00,11516,28
1806112024-03-19,17:20:00,11516,28
1801412024-03-19,13:30:00,11516,2
1801222024-03-19,10:36:00,11516,2
1801212024-03-19,10:36:00,11516,2
1600422024-03-19,19:29:00,11516,2
1600412024-04-01,19:29:00,11516,2
1600412024-03-19,19:29:00,11516,2
1600112024-03-19,11:22:00,11516,20
1600012024-05-06,6:04:00,11516,2
1600012024-04-29,6:04:00,11516,2
1600012024-04-08,5:53:00,11516,2
1600012024-04-01,6:04:00,11516,2
1600012024-03-25,6:04:00,11516,2
1600012024-03-19,6:04:00,11516,2
1600012024-05-06,6:11:00,11522,5
1600012024-04-29,6:11:00,11522,5
1600012024-04-08,5:58:00,11522,5
1600012024-04-01,6:11:00,11522,5
1600012024-03-25,6:11:00,11522,5
1600012024-03-19,6:11:00,11522,5
1806322024-03-19,20:37:00,11600,34
1806312024-03-19,20:37:00,11600,31
1806122024-03-19,17:35:00,11600,29
1806112024-03-28,17:35:00,11600,29
1806112024-03-19,17:35:00,11600,29
1801412024-03-19,13:17:00,11600,1
1801222024-03-19,10:23:00,11600,1
1801212024-03-19,10:23:00,11600,1
1600422024-03-19,19:16:00,11600,1
1600412024-04-01,19:16:00,11600,1
1600412024-03-19,19:16:00,11600,1
1600112024-03-19,11:37:00,11600,21
1600012024-05-06,5:51:00,11600,1
1600012024-04-29,5:51:00,11600,1
1600012024-04-08,5:41:00,11600,1
1600012024-04-01,5:51:00,11600,1
1600012024-03-25,5:51:00,11600,1
1600012024-03-19,5:51:00,11600,1
0446612024-04-07,16:15:00,11600,1
0446612024-03-19,16:17:00,11600,1
0438612024-03-28,8:03:00,11600,1
0428612024-04-08,8:07:00,11600,1
0425712024-04-08,20:37:00,11600,9
0425712024-03-30,20:37:00,11600,9
0425712024-03-28,20:37:00,11600,9
0425712024-03-19,20:37:00,11600,9
0417622024-04-08,16:17:00,11600,1
0417622024-04-06,14:30:00,11600,1
0417622024-03-19,14:37:00,11600,1
0417612024-04-08,16:17:00,11600,1
0417612024-04-06,14:30:00,11600,1
0417612024-03-19,14:37:00,11600,1
0416732024-04-08,23:00:00,11600,6
0416732024-04-06,23:20:00,11600,6
0416732024-03-19,23:00:00,11600,6
0416712024-04-08,23:00:00,11600,10
0416712024-04-06,23:20:00,11600,10
0416712024-04-05,23:20:00,11600,10
0416712024-04-04,23:00:00,11600,10
0416712024-03-19,23:00:00,11600,10
0416612024-04-08,13:17:00,11600,1
0415712024-03-27,20:37:00,11600,9
0408712024-04-08,13:08:00,11600,9
0408712024-03-19,14:33:00,11600,9
0408622024-04-08,8:45:00,11600,1
0408622024-04-06,8:15:00,11600,1
0408622024-03-19,8:45:00,11600,1
0408612024-04-08,8:45:00,11600,1
0408612024-04-06,8:15:00,11600,1
0408612024-03-19,8:45:00,11600,1
0405622024-04-08,5:58:00,11600,1
0405612024-04-08,5:58:00,11600,1
1713912024-05-20,20:01:00,12001,13
1713912024-05-13,20:01:00,12001,13
1713912024-05-06,20:01:00,12001,13
1713912024-04-29,20:01:00,12001,13
1713912024-04-01,20:01:00,12001,13
1713912024-03-25,20:01:00,12001,13
1713912024-03-19,20:01:00,12001,13
1713512024-05-20,19:01:00,12001,13
1713512024-05-13,19:01:00,12001,13
1713512024-05-06,19:01:00,12001,13
1713512024-04-29,19:01:00,12001,13
1713512024-04-01,19:01:00,12001,13
1713512024-03-25,19:01:00,12001,13
1713512024-03-19,19:01:00,12001,13
1713312024-05-20,17:01:00,12001,13
1713312024-05-13,17:01:00,12001,13
1713312024-05-06,17:01:00,12001,13
1713312024-04-29,17:01:00,12001,13
1713312024-04-01,17:01:00,12001,13
1713312024-03-25,17:01:00,12001,13
1713312024-03-19,17:01:00,12001,13
1713212024-05-20,21:54:00,12001,13
1713212024-05-13,21:54:00,12001,13
1713212024-05-06,21:54:00,12001,13
1713212024-04-29,21:54:00,12001,13
1713212024-04-01,21:54:00,12001,13
1713212024-03-25,21:54:00,12001,13
1713212024-03-19,21:54:00,12001,13
1713112024-04-01,16:31:00,12001,13
1713112024-03-19,16:31:00,12001,13
1713012024-05-20,19:52:00,12001,12
1713012024-05-13,19:52:00,12001,12
1713012024-05-06,19:52:00,12001,12
1713012024-04-29,19:52:00,12001,12
1713012024-04-01,19:52:00,12001,12
1713012024-03-25,19:52:00,12001,12
1713012024-03-19,19:52:00,12001,12
1712912024-05-20,13:01:00,12001,13
1712912024-05-13,13:01:00,12001,13
1712912024-05-06,13:01:00,12001,13
1712912024-04-29,13:01:00,12001,13
1712912024-04-01,13:01:00,12001,13
1712912024-03-25,13:01:00,12001,13
1712912024-03-19,13:01:00,12001,13
1712812024-04-01,18:54:00,12001,12
1712812024-03-19,18:54:00,12001,12
1712712024-05-20,12:01:00,12001,13
1712712024-05-13,12:01:00,12001,13
1712712024-05-06,12:01:00,12001,13
1712712024-04-29,12:01:00,12001,13
1712712024-04-01,12:01:00,12001,13
1712712024-03-25,12:01:00,12001,13
1712712024-03-19,12:01:00,12001,13
1712612024-03-19,15:53:00,12001,13
1712512024-05-20,11:01:00,12001,13
1712512024-05-13,11:01:00,12001,13
1712512024-05-06,11:01:00,12001,13
1712512024-04-29,11:01:00,12001,13
1712512024-04-01,11:01:00,12001,13
1712512024-03-25,11:01:00,12001,13
1712512024-03-19,11:01:00,12001,13
1712412024-05-20,13:54:00,12001,12
1712412024-05-13,13:54:00,12001,12
1712412024-05-06,13:54:00,12001,12
1712412024-04-29,13:54:00,12001,12
1712412024-04-01,13:54:00,12001,12
1712412024-03-25,13:54:00,12001,12
1712412024-03-19,13:54:00,12001,12
1712312024-05-20,9:28:00,12001,11
1712312024-05-13,9:28:00,12001,11
1712312024-05-06,9:28:00,12001,11
1712312024-04-29,9:28:00,12001,11
1712312024-04-01,9:28:00,12001,11
1712312024-03-25,9:28:00,12001,11
1712312024-03-19,9:28:00,12001,11
1712212024-05-20,11:52:00,12001,14
1712212024-05-13,11:52:00,12001,14
1712212024-05-06,11:52:00,12001,14
1712212024-04-29,11:52:00,12001,14
1712212024-04-01,11:52:00,12001,14
1712212024-03-25,11:52:00,12001,14
1712212024-03-19,11:52:00,12001,14
1712012024-05-20,8:53:00,12001,14
1712012024-05-13,8:53:00,12001,14
1712012024-05-06,8:53:00,12001,14
1712012024-04-29,8:53:00,12001,14
1712012024-04-01,8:53:00,12001,14
1712012024-03-25,8:53:00,12001,14
1712012024-03-19,8:53:00,12001,14
1713912024-05-20,20:04:00,12002,14
1713912024-05-13,20:04:00,12002,14
1713912024-05-06,20:04:00,12002,14
1713912024-04-29,20:04:00,12002,14
1713912024-04-01,20:04:00,12002,14
1713912024-03-25,20:04:00,12002,14
1713912024-03-19,20:04:00,12002,14
1713512024-05-20,19:04:00,12002,14
1713512024-05-13,19:04:00,12002,14
1713512024-05-06,19:04:00,12002,14
1713512024-04-29,19:04:00,12002,14
1713512024-04-01,19:04:00,12002,14
1713512024-03-25,19:04:00,12002,14
1713512024-03-19,19:04:00,12002,14
1713312024-05-20,17:04:00,12002,14
1713312024-05-13,17:04:00,12002,14
1713312024-05-06,17:04:00,12002,14
1713312024-04-29,17:04:00,12002,14
1713312024-04-01,17:04:00,12002,14
1713312024-03-25,17:04:00,12002,14
1713312024-03-19,17:04:00,12002,14
1713212024-05-20,21:50:00,12002,12
1713212024-05-13,21:50:00,12002,12
1713212024-05-06,21:50:00,12002,12
1713212024-04-29,21:50:00,12002,12
1713212024-04-01,21:50:00,12002,12
1713212024-03-25,21:50:00,12002,12
1713212024-03-19,21:50:00,12002,12
1713112024-04-01,16:34:00,12002,14
1713112024-03-19,16:34:00,12002,14
1713012024-05-20,19:48:00,12002,11
1713012024-05-13,19:48:00,12002,11
1713012024-05-06,19:48:00,12002,11
1713012024-04-29,19:48:00,12002,11
1713012024-04-01,19:48:00,12002,11
1713012024-03-25,19:48:00,12002,11
1713012024-03-19,19:48:00,12002,11
1712912024-05-20,13:04:00,12002,14
1712912024-05-13,13:04:00,12002,14
1712912024-05-06,13:04:00,12002,14
1712912024-04-29,13:04:00,12002,14
1712912024-04-01,13:04:00,12002,14
1712912024-03-25,13:04:00,12002,14
1712912024-03-19,13:04:00,12002,14
1712812024-04-01,18:50:00,12002,11
1712812024-03-19,18:50:00,12002,11
1712712024-05-20,12:04:00,12002,14
1712712024-05-13,12:04:00,12002,14
1712712024-05-06,12:04:00,12002,14
1712712024-04-29,12:04:00,12002,14
1712712024-04-01,12:04:00,12002,14
1712712024-03-25,12:04:00,12002,14
1712712024-03-19,12:04:00,12002,14
1712612024-03-19,15:49:00,12002,12
1712512024-05-20,11:04:00,12002,14
1712512024-05-13,11:04:00,12002,14
1712512024-05-06,11:04:00,12002,14
1712512024-04-29,11:04:00,12002,14
1712512024-04-01,11:04:00,12002,14
1712512024-03-25,11:04:00,12002,14
1712512024-03-19,11:04:00,12002,14
1712412024-05-20,13:50:00,12002,11
1712412024-05-13,13:50:00,12002,11
1712412024-05-06,13:50:00,12002,11
1712412024-04-29,13:50:00,12002,11
1712412024-04-01,13:50:00,12002,11
1712412024-03-25,13:50:00,12002,11
1712412024-03-19,13:50:00,12002,11
1712312024-05-20,9:32:00,12002,12
1712312024-05-13,9:32:00,12002,12
1712312024-05-06,9:32:00,12002,12
1712312024-04-29,9:32:00,12002,12
1712312024-04-01,9:32:00,12002,12
1712312024-03-25,9:32:00,12002,12
1712312024-03-19,9:32:00,12002,12
1712212024-05-20,11:48:00,12002,13
